id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
1146,1260.00,3to1_0,5.10,0.00,114.00,1547.00,1to5_1,489.60,16.10,287.00,983.13,168.00,4,0.00,227.56,0,tripinfo_1146 routing_1146,DEFAULT_VEHTYPE,1.13,
1395,1397.00,2to1_0,5.10,0.00,2.00,1547.00,1to4_0,489.60,12.45,150.00,983.13,41.00,2,0.00,72.44,0,tripinfo_1395 routing_1395,DEFAULT_VEHTYPE,0.85,
1397,1400.00,2to1_0,5.10,0.00,3.00,1548.00,1to4_1,489.60,13.85,148.00,983.13,39.00,3,0.00,80.35,0,tripinfo_1397 routing_1397,DEFAULT_VEHTYPE,0.99,
556,556.00,3to1_0,5.10,0.00,0.00,1550.00,1to4_1,489.60,13.96,994.00,993.46,669.00,20,0.00,927.48,0,tripinfo_556 routing_556,DEFAULT_VEHTYPE,1.00,
1140,1257.00,3to1_0,5.10,0.00,117.00,1550.00,1to2_0,489.60,12.80,293.00,994.90,170.00,4,0.00,220.90,0,tripinfo_1140 routing_1140,DEFAULT_VEHTYPE,0.92,
1151,1266.00,3to1_0,5.10,0.00,115.00,1550.00,1to5_0,489.60,15.94,284.00,983.13,166.00,4,0.00,222.65,0,tripinfo_1151 routing_1151,DEFAULT_VEHTYPE,1.09,
1168,1273.00,3to1_0,5.10,0.00,105.00,1552.00,1to2_1,489.60,18.68,279.00,994.90,162.00,4,0.00,226.09,0,tripinfo_1168 routing_1168,DEFAULT_VEHTYPE,1.27,
739,739.00,3to1_0,5.10,0.00,0.00,1553.00,1to4_0,489.60,12.25,814.00,993.46,562.00,13,0.00,736.91,0,tripinfo_739 routing_739,DEFAULT_VEHTYPE,0.87,
1037,1037.00,3to1_0,5.10,0.00,0.00,1558.00,1to3_0,489.60,12.53,521.00,978.78,344.00,10,0.00,445.56,0,tripinfo_1037 routing_1037,DEFAULT_VEHTYPE,0.87,
571,571.00,3to1_0,5.10,0.00,0.00,1559.00,1to3_1,489.60,14.33,988.00,978.78,658.00,16,0.00,922.96,0,tripinfo_571 routing_571,DEFAULT_VEHTYPE,1.03,
1141,1141.00,2to1_0,5.10,0.00,0.00,1559.00,1to5_1,489.60,16.41,418.00,993.46,218.00,8,0.00,357.71,0,tripinfo_1141 routing_1141,DEFAULT_VEHTYPE,1.12,
1178,1277.00,3to1_0,5.10,0.00,99.00,1561.00,1to5_1,489.60,14.37,284.00,983.13,159.00,5,0.00,219.56,0,tripinfo_1178 routing_1178,DEFAULT_VEHTYPE,1.03,
774,774.00,3to1_0,5.10,0.00,0.00,1562.00,1to4_0,489.60,11.95,788.00,993.46,534.00,14,0.00,709.31,0,tripinfo_774 routing_774,DEFAULT_VEHTYPE,0.85,
1152,1269.00,3to1_0,5.10,0.00,117.00,1563.00,1to5_0,489.60,12.68,294.00,983.13,163.00,4,0.00,215.42,0,tripinfo_1152 routing_1152,DEFAULT_VEHTYPE,0.85,
1236,1251.00,2to1_0,5.10,0.00,15.00,1564.00,1to2_0,489.60,14.45,313.00,978.78,156.00,8,0.00,245.75,0,tripinfo_1236 routing_1236,DEFAULT_VEHTYPE,0.98,
1096,1118.00,3to1_0,5.10,0.00,22.00,1567.00,1to3_0,489.60,13.23,449.00,978.78,303.00,6,0.00,374.94,0,tripinfo_1096 routing_1096,DEFAULT_VEHTYPE,0.90,
1339,1340.00,5to1_0,5.10,0.00,1.00,1567.00,1to2_1,489.60,14.73,227.00,983.13,121.00,4,0.00,162.32,0,tripinfo_1339 routing_1339,DEFAULT_VEHTYPE,1.02,
1369,1369.00,4to1_0,5.10,0.00,0.00,1567.00,1to5_1,489.60,17.23,198.00,994.90,114.00,2,0.00,141.11,0,tripinfo_1369 routing_1369,DEFAULT_VEHTYPE,1.18,
1186,1280.00,3to1_0,5.10,0.00,94.00,1569.00,1to2_0,489.60,13.11,289.00,994.90,161.00,5,0.00,213.59,0,tripinfo_1186 routing_1186,DEFAULT_VEHTYPE,0.89,
1348,1348.00,5to1_0,5.10,0.00,0.00,1569.00,1to4_0,489.60,15.06,221.00,994.90,115.00,4,0.00,158.15,0,tripinfo_1348 routing_1348,DEFAULT_VEHTYPE,1.06,
1358,1358.00,4to1_0,5.10,0.00,0.00,1569.00,1to3_0,489.60,13.24,211.00,983.13,120.00,2,0.00,141.83,0,tripinfo_1358 routing_1358,DEFAULT_VEHTYPE,0.96,
1364,1364.00,4to1_0,5.10,0.00,0.00,1573.00,1to5_0,489.60,12.82,209.00,994.90,117.00,2,0.00,137.04,0,tripinfo_1364 routing_1364,DEFAULT_VEHTYPE,0.92,
1328,1328.00,5to1_0,5.10,0.00,0.00,1574.00,1to3_1,489.60,16.29,246.00,993.46,143.00,4,0.00,188.83,0,tripinfo_1328 routing_1328,DEFAULT_VEHTYPE,1.17,
937,937.00,5to1_0,5.10,0.00,0.00,1576.00,1to5_0,489.60,14.53,639.00,978.78,346.00,15,0.00,573.15,0,tripinfo_937 routing_937,DEFAULT_VEHTYPE,1.00,
832,836.00,4to1_0,5.10,0.00,4.00,1580.00,1to2_1,489.60,14.50,744.00,993.46,458.00,20,0.00,676.31,0,tripinfo_832 routing_832,DEFAULT_VEHTYPE,0.99,
1337,1337.00,5to1_0,5.10,0.00,0.00,1580.00,1to3_0,489.60,12.37,243.00,993.46,134.00,4,0.00,167.83,0,tripinfo_1337 routing_1337,DEFAULT_VEHTYPE,0.90,
1090,1094.00,4to1_0,5.10,0.00,4.00,1581.00,1to2_0,489.60,13.23,487.00,993.46,309.00,11,0.00,412.16,0,tripinfo_1090 routing_1090,DEFAULT_VEHTYPE,0.90,
1187,1187.00,5to1_0,5.10,0.00,0.00,1584.00,1to5_0,489.60,13.66,397.00,978.78,208.00,8,0.00,325.84,0,tripinfo_1187 routing_1187,DEFAULT_VEHTYPE,0.93,
850,852.00,4to1_0,5.10,0.00,2.00,1585.00,1to2_0,489.60,16.29,733.00,993.46,450.00,17,0.00,671.10,0,tripinfo_850 routing_850,DEFAULT_VEHTYPE,1.10,
912,912.00,4to1_0,5.10,0.00,0.00,1585.00,1to4_1,489.60,14.68,673.00,978.78,410.00,13,0.00,607.22,0,tripinfo_912 routing_912,DEFAULT_VEHTYPE,1.01,
1074,1074.00,5to1_0,5.10,0.00,0.00,1585.00,1to5_1,489.60,14.58,511.00,978.78,326.00,13,0.00,444.04,0,tripinfo_1074 routing_1074,DEFAULT_VEHTYPE,1.00,
1359,1359.00,5to1_0,5.10,0.00,0.00,1585.00,1to4_0,489.60,10.32,226.00,994.90,110.00,3,0.00,137.26,0,tripinfo_1359 routing_1359,DEFAULT_VEHTYPE,0.75,
849,849.00,4to1_0,5.10,0.00,0.00,1587.00,1to4_0,489.60,12.75,738.00,978.78,448.00,18,0.00,660.67,0,tripinfo_849 routing_849,DEFAULT_VEHTYPE,0.86,
1246,1249.00,5to1_0,5.10,0.00,3.00,1592.00,1to5_0,489.60,12.51,343.00,978.78,157.00,6,0.00,269.89,0,tripinfo_1246 routing_1246,DEFAULT_VEHTYPE,0.91,
1372,1373.00,4to1_0,5.10,0.00,1.00,1592.00,1to2_0,489.60,16.00,219.00,993.46,124.00,5,0.00,159.25,0,tripinfo_1372 routing_1372,DEFAULT_VEHTYPE,1.13,
864,865.00,4to1_0,5.10,0.00,1.00,1593.00,1to2_1,489.60,12.71,728.00,993.46,441.00,20,0.00,670.67,0,tripinfo_864 routing_864,DEFAULT_VEHTYPE,1.17,
1373,1376.00,4to1_0,5.10,0.00,3.00,1595.00,1to5_0,489.60,12.61,219.00,994.90,112.00,3,0.00,144.10,0,tripinfo_1373 routing_1373,DEFAULT_VEHTYPE,0.89,
876,876.00,4to1_0,5.10,0.00,0.00,1596.00,1to4_1,489.60,16.52,720.00,978.78,430.00,17,0.00,660.58,0,tripinfo_876 routing_876,DEFAULT_VEHTYPE,1.13,
1379,1379.00,4to1_0,5.10,0.00,0.00,1597.00,1to5_0,489.60,14.42,218.00,994.90,111.00,3,0.00,151.97,0,tripinfo_1379 routing_1379,DEFAULT_VEHTYPE,1.01,
1380,1380.00,5to1_0,5.10,0.00,0.00,1597.00,1to4_0,489.60,13.08,217.00,994.90,98.00,3,0.00,140.14,0,tripinfo_1380 routing_1380,DEFAULT_VEHTYPE,0.87,
1257,1259.00,5to1_0,5.10,0.00,2.00,1598.00,1to5_1,489.60,12.41,339.00,978.78,152.00,8,0.00,263.48,0,tripinfo_1257 routing_1257,DEFAULT_VEHTYPE,0.88,
886,894.00,5to1_0,5.10,0.00,8.00,1600.00,1to3_0,489.60,12.91,706.00,993.46,403.00,21,0.00,633.26,0,tripinfo_886 routing_886,DEFAULT_VEHTYPE,0.92,
892,897.00,5to1_0,5.10,0.00,5.00,1600.00,1to3_1,489.60,14.24,703.00,993.46,397.00,17,0.00,636.66,0,tripinfo_892 routing_892,DEFAULT_VEHTYPE,1.02,
1389,1389.00,4to1_0,5.10,0.00,0.00,1601.00,1to3_1,489.60,16.52,212.00,983.13,104.00,2,0.00,153.30,0,tripinfo_1389 routing_1389,DEFAULT_VEHTYPE,1.14,
1396,1396.00,5to1_0,5.10,0.00,0.00,1602.00,1to2_0,489.60,14.40,206.00,983.13,103.00,3,0.00,141.97,0,tripinfo_1396 routing_1396,DEFAULT_VEHTYPE,1.04,
923,925.00,5to1_0,5.10,0.00,2.00,1606.00,1to3_1,489.60,15.82,681.00,993.46,373.00,16,0.00,620.57,0,tripinfo_923 routing_923,DEFAULT_VEHTYPE,1.12,
1404,1405.00,5to1_0,5.10,0.00,1.00,1606.00,1to4_0,489.60,14.17,201.00,994.90,93.00,3,0.00,132.11,0,tripinfo_1404 routing_1404,DEFAULT_VEHTYPE,0.96,
1406,1408.00,5to1_0,5.10,0.00,2.00,1606.00,1to4_1,489.60,15.27,198.00,994.90,90.00,3,0.00,133.01,0,tripinfo_1406 routing_1406,DEFAULT_VEHTYPE,1.02,
1191,1283.00,3to1_0,5.10,0.00,92.00,1608.00,1to5_0,489.60,17.52,325.00,983.13,197.00,6,0.00,268.10,0,tripinfo_1191 routing_1191,DEFAULT_VEHTYPE,1.18,
592,595.00,3to1_0,5.10,0.00,3.00,1609.00,1to4_1,489.60,17.62,1014.00,993.46,694.00,25,0.00,960.59,0,tripinfo_592 routing_592,DEFAULT_VEHTYPE,1.25,
1386,1386.00,4to1_0,5.10,0.00,0.00,1612.00,1to2_0,489.60,14.53,226.00,993.46,110.00,3,0.00,157.97,0,tripinfo_1386 routing_1386,DEFAULT_VEHTYPE,1.00,
1235,1248.00,2to1_0,5.10,0.00,13.00,1613.00,1to2_0,489.60,15.99,365.00,978.78,187.00,15,0.00,303.12,0,tripinfo_1235 routing_1235,DEFAULT_VEHTYPE,1.07,
580,583.00,3to1_0,5.10,0.00,3.00,1615.00,1to3_0,489.60,13.50,1032.00,978.78,699.00,18,0.00,962.08,0,tripinfo_580 routing_580,DEFAULT_VEHTYPE,0.95,
609,609.00,3to1_0,5.10,0.00,0.00,1616.00,1to4_0,489.60,15.26,1007.00,993.46,674.00,21,0.00,943.70,0,tripinfo_609 routing_609,DEFAULT_VEHTYPE,1.06,
1213,1292.00,3to1_0,5.10,0.00,79.00,1616.00,1to2_0,489.60,14.95,324.00,994.90,189.00,6,0.00,259.52,0,tripinfo_1213 routing_1213,DEFAULT_VEHTYPE,1.03,
1193,1286.00,3to1_0,5.10,0.00,93.00,1617.00,1to5_0,489.60,13.54,331.00,983.13,196.00,5,0.00,260.74,0,tripinfo_1193 routing_1193,DEFAULT_VEHTYPE,0.95,
1207,1215.00,2to1_0,5.10,0.00,8.00,1620.00,1to2_0,489.60,13.93,405.00,978.78,225.00,8,0.00,336.20,0,tripinfo_1207 routing_1207,DEFAULT_VEHTYPE,0.96,
1219,1296.00,3to1_0,5.10,0.00,77.00,1620.00,1to5_0,489.60,14.01,324.00,983.13,187.00,6,0.00,258.17,0,tripinfo_1219 routing_1219,DEFAULT_VEHTYPE,1.01,
1401,1401.00,4to1_0,5.10,0.00,0.00,1622.00,1to3_0,489.60,9.40,221.00,983.13,82.00,2,0.00,127.95,0,tripinfo_1401 routing_1401,DEFAULT_VEHTYPE,0.71,
1408,1410.00,2to1_0,5.10,0.00,2.00,1622.00,1to4_0,489.60,13.75,212.00,983.13,101.00,3,0.00,144.73,0,tripinfo_1408 routing_1408,DEFAULT_VEHTYPE,1.00,
1139,1150.00,3to1_0,5.10,0.00,11.00,1624.00,1to4_0,489.60,13.45,474.00,993.46,328.00,7,0.00,404.30,0,tripinfo_1139 routing_1139,DEFAULT_VEHTYPE,0.96,
1233,1306.00,3to1_0,5.10,0.00,73.00,1625.00,1to3_1,489.60,15.35,319.00,978.78,208.00,5,0.00,257.10,0,tripinfo_1233 routing_1233,DEFAULT_VEHTYPE,1.07,
982,983.00,3to1_0,5.10,0.00,1.00,1629.00,1to3_1,489.60,16.18,646.00,978.78,452.00,14,0.00,589.71,0,tripinfo_982 routing_982,DEFAULT_VEHTYPE,1.19,
1220,1299.00,3to1_0,5.10,0.00,79.00,1629.00,1to3_0,489.60,12.13,330.00,978.78,215.00,5,0.00,255.39,0,tripinfo_1220 routing_1220,DEFAULT_VEHTYPE,0.89,
633,635.00,3to1_0,5.10,0.00,2.00,1631.00,1to4_0,489.60,14.19,996.00,993.46,668.00,22,0.00,929.18,0,tripinfo_633 routing_633,DEFAULT_VEHTYPE,1.01,
1407,1407.00,2to1_0,5.10,0.00,0.00,1631.00,1to3_1,489.60,17.67,224.00,994.90,102.00,4,0.00,170.25,0,tripinfo_1407 routing_1407,DEFAULT_VEHTYPE,1.24,
1287,1287.00,2to1_0,5.10,0.00,0.00,1633.00,1to2_1,489.60,14.24,346.00,978.78,198.00,7,0.00,281.58,0,tripinfo_1287 routing_1287,DEFAULT_VEHTYPE,1.03,
1303,1303.00,2to1_0,5.10,0.00,0.00,1633.00,1to2_0,489.60,11.76,330.00,978.78,166.00,9,0.00,251.78,0,tripinfo_1303 routing_1303,DEFAULT_VEHTYPE,0.86,
1242,1309.00,3to1_0,5.10,0.00,67.00,1635.00,1to2_0,489.60,11.00,326.00,994.90,199.00,4,0.00,241.98,0,tripinfo_1242 routing_1242,DEFAULT_VEHTYPE,0.79,
1360,1360.00,2to1_0,5.10,0.00,0.00,1635.00,1to2_1,489.60,16.55,275.00,978.78,129.00,5,0.00,215.94,0,tripinfo_1360 routing_1360,DEFAULT_VEHTYPE,1.13,
1306,1306.00,2to1_0,5.10,0.00,0.00,1636.00,1to2_1,489.60,15.56,330.00,978.78,193.00,7,0.00,269.91,0,tripinfo_1306 routing_1306,DEFAULT_VEHTYPE,1.11,
1418,1418.00,2to1_0,5.10,0.00,0.00,1637.00,1to4_0,489.60,15.67,219.00,983.13,98.00,3,0.00,158.12,0,tripinfo_1418 routing_1418,DEFAULT_VEHTYPE,1.11,
947,947.00,3to1_0,5.10,0.00,0.00,1638.00,1to3_0,489.60,15.53,691.00,978.78,486.00,14,0.00,626.66,0,tripinfo_947 routing_947,DEFAULT_VEHTYPE,1.04,
1422,1422.00,2to1_0,5.10,0.00,0.00,1640.00,1to3_0,489.60,15.44,218.00,994.90,94.00,3,0.00,154.58,0,tripinfo_1422 routing_1422,DEFAULT_VEHTYPE,1.05,
1251,1315.00,3to1_0,5.10,0.00,64.00,1643.00,1to2_0,489.60,13.05,328.00,994.90,216.00,3,0.00,253.10,0,tripinfo_1251 routing_1251,DEFAULT_VEHTYPE,0.90,
1266,1428.00,3to1_0,5.10,0.00,162.00,1643.00,1to5_0,489.60,18.51,215.00,983.13,123.00,4,0.00,163.40,0,tripinfo_1266 routing_1266,DEFAULT_VEHTYPE,1.30,
1099,1100.00,2to1_0,5.10,0.00,1.00,1644.00,1to2_1,489.60,13.62,544.00,978.78,303.00,15,0.00,471.06,0,tripinfo_1099 routing_1099,DEFAULT_VEHTYPE,0.92,
1134,1144.00,3to1_0,5.10,0.00,10.00,1645.00,1to3_1,489.60,15.24,501.00,978.78,346.00,8,0.00,437.58,0,tripinfo_1134 routing_1134,DEFAULT_VEHTYPE,1.06,
1104,1112.00,2to1_0,5.10,0.00,8.00,1646.00,1to2_1,489.60,14.42,534.00,978.78,292.00,12,0.00,468.77,0,tripinfo_1104 routing_1104,DEFAULT_VEHTYPE,1.03,
1425,1428.00,2to1_0,5.10,0.00,3.00,1646.00,1to3_0,489.60,13.30,218.00,994.90,99.00,3,0.00,146.93,0,tripinfo_1425 routing_1425,DEFAULT_VEHTYPE,0.94,
791,793.00,3to1_0,5.10,0.00,2.00,1649.00,1to3_0,489.60,15.54,856.00,978.78,593.00,16,0.00,791.92,0,tripinfo_791 routing_791,DEFAULT_VEHTYPE,1.04,
1124,1130.00,2to1_0,5.10,0.00,6.00,1650.00,1to2_0,489.60,14.14,520.00,978.78,284.00,9,0.00,450.57,0,tripinfo_1124 routing_1124,DEFAULT_VEHTYPE,0.95,
1403,1404.00,4to1_0,5.10,0.00,1.00,1655.00,1to5_1,489.60,15.76,251.00,994.90,124.00,3,0.00,192.07,0,tripinfo_1403 routing_1403,DEFAULT_VEHTYPE,1.14,
895,895.00,4to1_0,5.10,0.00,0.00,1657.00,1to4_0,489.60,15.20,762.00,978.78,484.00,18,0.00,697.00,0,tripinfo_895 routing_895,DEFAULT_VEHTYPE,1.02,
1136,1136.00,2to1_0,5.10,0.00,0.00,1657.00,1to5_0,489.60,12.18,521.00,993.46,282.00,10,0.00,442.05,0,tripinfo_1136 routing_1136,DEFAULT_VEHTYPE,0.85,
944,946.00,5to1_0,5.10,0.00,2.00,1658.00,1to5_1,489.60,15.72,712.00,978.78,398.00,20,0.00,652.34,0,tripinfo_944 routing_944,DEFAULT_VEHTYPE,1.11,
1244,1312.00,3to1_0,5.10,0.00,68.00,1659.00,1to4_0,489.60,12.73,347.00,993.46,218.00,4,0.00,268.38,0,tripinfo_1244 routing_1244,DEFAULT_VEHTYPE,0.85,
1426,1426.00,5to1_0,5.10,0.00,0.00,1659.00,1to4_1,489.60,14.98,233.00,994.90,119.00,3,0.00,171.18,0,tripinfo_1426 routing_1426,DEFAULT_VEHTYPE,1.08,
1361,1362.00,5to1_0,5.10,0.00,1.00,1660.00,1to5_0,489.60,14.22,298.00,978.78,158.00,5,0.00,228.31,0,tripinfo_1361 routing_1361,DEFAULT_VEHTYPE,0.96,
1410,1410.00,4to1_0,5.10,0.00,0.00,1660.00,1to3_0,489.60,14.45,250.00,983.13,124.00,3,0.00,185.14,0,tripinfo_1410 routing_1410,DEFAULT_VEHTYPE,1.03,
1409,1411.00,5to1_0,5.10,0.00,2.00,1661.00,1to4_0,489.60,15.33,250.00,994.90,132.00,4,0.00,185.35,0,tripinfo_1409 routing_1409,DEFAULT_VEHTYPE,1.03,
900,900.00,4to1_0,5.10,0.00,0.00,1662.00,1to4_1,489.60,14.32,762.00,978.78,476.00,21,0.00,697.05,0,tripinfo_900 routing_900,DEFAULT_VEHTYPE,1.02,
1434,1434.00,5to1_0,5.10,0.00,0.00,1663.00,1to2_0,489.60,14.27,229.00,983.13,118.00,3,0.00,162.96,0,tripinfo_1434 routing_1434,DEFAULT_VEHTYPE,1.02,
1346,1348.00,4to1_0,5.10,0.00,2.00,1664.00,1to4_0,489.60,15.60,316.00,978.78,191.00,6,0.00,252.35,0,tripinfo_1346 routing_1346,DEFAULT_VEHTYPE,1.04,
1437,1437.00,5to1_0,5.10,0.00,0.00,1664.00,1to2_1,489.60,13.43,227.00,983.13,116.00,3,0.00,164.60,0,tripinfo_1437 routing_1437,DEFAULT_VEHTYPE,1.07,
1416,1417.00,4to1_0,5.10,0.00,1.00,1667.00,1to5_0,489.60,13.60,250.00,994.90,118.00,3,0.00,180.22,0,tripinfo_1416 routing_1416,DEFAULT_VEHTYPE,0.96,
1137,1140.00,5to1_0,5.10,0.00,3.00,1668.00,1to5_1,489.60,15.48,528.00,978.78,317.00,15,0.00,466.65,0,tripinfo_1137 routing_1137,DEFAULT_VEHTYPE,1.09,
1414,1414.00,4to1_0,5.10,0.00,0.00,1669.00,1to3_0,489.60,12.49,255.00,983.13,120.00,3,0.00,177.69,0,tripinfo_1414 routing_1414,DEFAULT_VEHTYPE,0.87,
1442,1446.00,5to1_0,5.10,0.00,4.00,1672.00,1to4_0,489.60,13.16,226.00,994.90,110.00,3,0.00,155.87,0,tripinfo_1442 routing_1442,DEFAULT_VEHTYPE,0.95,
1453,1457.00,5to1_0,5.10,0.00,4.00,1672.00,1to4_1,489.60,14.72,215.00,994.90,101.00,3,0.00,149.37,0,tripinfo_1453 routing_1453,DEFAULT_VEHTYPE,1.03,
976,977.00,5to1_0,5.10,0.00,1.00,1673.00,1to5_0,489.60,12.47,696.00,978.78,384.00,15,0.00,617.59,0,tripinfo_976 routing_976,DEFAULT_VEHTYPE,0.85,
1462,1462.00,5to1_0,5.10,0.00,0.00,1673.00,1to4_1,489.60,15.58,211.00,994.90,99.00,3,0.00,149.26,0,tripinfo_1462 routing_1462,DEFAULT_VEHTYPE,1.08,
1439,1440.00,5to1_0,5.10,0.00,1.00,1674.00,1to2_0,489.60,12.72,234.00,983.13,113.00,3,0.00,156.64,0,tripinfo_1439 routing_1439,DEFAULT_VEHTYPE,0.87,
1145,1149.00,5to1_0,5.10,0.00,4.00,1676.00,1to5_0,489.60,14.28,527.00,978.78,308.00,10,0.00,458.09,0,tripinfo_1145 routing_1145,DEFAULT_VEHTYPE,0.98,
1015,1015.00,5to1_0,5.10,0.00,0.00,1678.00,1to3_1,489.60,17.30,663.00,993.46,384.00,10,0.00,608.22,0,tripinfo_1015 routing_1015,DEFAULT_VEHTYPE,1.23,
1002,1005.00,5to1_0,5.10,0.00,3.00,1679.00,1to5_0,489.60,15.09,674.00,978.78,394.00,10,0.00,610.13,0,tripinfo_1002 routing_1002,DEFAULT_VEHTYPE,1.04,
1470,1472.00,5to1_0,5.10,0.00,2.00,1680.00,1to4_0,489.60,12.26,208.00,994.90,88.00,3,0.00,133.27,0,tripinfo_1470 routing_1470,DEFAULT_VEHTYPE,0.89,
1506,1506.00,5to1_0,5.10,0.00,0.00,1680.00,1to4_1,489.60,15.20,174.00,994.90,73.00,2,0.00,110.28,0,tripinfo_1506 routing_1506,DEFAULT_VEHTYPE,1.05,
1481,1481.00,5to1_0,5.10,0.00,0.00,1682.00,1to2_0,489.60,13.59,201.00,983.13,86.00,2,0.00,129.34,0,tripinfo_1481 routing_1481,DEFAULT_VEHTYPE,0.94,
1512,1515.00,5to1_0,5.10,0.00,3.00,1689.00,1to4_0,489.60,14.27,174.00,994.90,72.00,2,0.00,104.75,0,tripinfo_1512 routing_1512,DEFAULT_VEHTYPE,0.97,
1436,1438.00,4to1_0,5.10,0.00,2.00,1690.00,1to5_0,489.60,14.55,252.00,994.90,120.00,4,0.00,183.60,0,tripinfo_1436 routing_1436,DEFAULT_VEHTYPE,0.98,
942,944.00,4to1_0,5.10,0.00,2.00,1691.00,1to2_0,489.60,11.84,747.00,993.46,446.00,15,0.00,665.91,0,tripinfo_942 routing_942,DEFAULT_VEHTYPE,0.83,
998,1000.00,5to1_0,5.10,0.00,2.00,1691.00,1to3_0,489.60,10.04,691.00,993.46,390.00,12,0.00,598.42,0,tripinfo_998 routing_998,DEFAULT_VEHTYPE,0.73,
1033,1034.00,5to1_0,5.10,0.00,1.00,1691.00,1to3_1,489.60,16.68,657.00,993.46,388.00,10,0.00,597.71,0,tripinfo_1033 routing_1033,DEFAULT_VEHTYPE,1.13,
1513,1518.00,5to1_0,5.10,0.00,5.00,1691.00,1to4_0,489.60,14.46,173.00,994.90,70.00,2,0.00,103.87,0,tripinfo_1513 routing_1513,DEFAULT_VEHTYPE,0.97,
1519,1524.00,5to1_0,5.10,0.00,5.00,1691.00,1to2_1,489.60,16.74,167.00,983.13,65.00,2,0.00,108.15,0,tripinfo_1519 routing_1519,DEFAULT_VEHTYPE,1.14,
1238,1240.00,5to1_0,5.10,0.00,2.00,1692.00,1to5_0,489.60,13.62,452.00,978.78,217.00,9,0.00,383.40,0,tripinfo_1238 routing_1238,DEFAULT_VEHTYPE,0.97,
1516,1521.00,5to1_0,5.10,0.00,5.00,1692.00,1to4_0,489.60,14.24,171.00,994.90,66.00,3,0.00,102.56,0,tripinfo_1516 routing_1516,DEFAULT_VEHTYPE,0.97,
960,961.00,4to1_0,5.10,0.00,1.00,1694.00,1to2_1,489.60,15.17,733.00,993.46,437.00,14,0.00,671.04,0,tripinfo_960 routing_960,DEFAULT_VEHTYPE,1.09,
1430,1432.00,4to1_0,5.10,0.00,2.00,1697.00,1to4_0,489.60,14.58,265.00,978.78,141.00,6,0.00,200.10,0,tripinfo_1430 routing_1430,DEFAULT_VEHTYPE,1.02,
1034,1037.00,5to1_0,5.10,0.00,3.00,1698.00,1to5_0,489.60,13.79,661.00,978.78,387.00,10,0.00,591.87,0,tripinfo_1034 routing_1034,DEFAULT_VEHTYPE,0.96,
1344,1344.00,2to1_0,5.10,0.00,0.00,1700.00,1to2_0,489.60,14.86,356.00,978.78,187.00,7,0.00,293.32,0,tripinfo_1344 routing_1344,DEFAULT_VEHTYPE,1.05,
1455,1457.00,2to1_0,5.10,0.00,2.00,1701.00,1to4_0,489.60,15.80,244.00,983.13,149.00,3,0.00,185.69,0,tripinfo_1455 routing_1455,DEFAULT_VEHTYPE,1.14,
1298,1441.00,3to1_0,5.10,0.00,143.00,1702.00,1to2_1,489.60,14.86,261.00,994.90,153.00,4,0.00,197.25,0,tripinfo_1298 routing_1298,DEFAULT_VEHTYPE,1.05,
657,658.00,3to1_0,5.10,0.00,1.00,1703.00,1to3_0,489.60,14.38,1045.00,978.78,741.00,23,0.00,980.10,0,tripinfo_657 routing_657,DEFAULT_VEHTYPE,1.03,
1153,1154.00,2to1_0,5.10,0.00,1.00,1705.00,1to5_0,489.60,17.90,551.00,993.46,319.00,13,0.00,495.92,0,tripinfo_1153 routing_1153,DEFAULT_VEHTYPE,1.22,
1457,1460.00,2to1_0,5.10,0.00,3.00,1706.00,1to3_1,489.60,15.20,246.00,994.90,145.00,3,0.00,182.31,0,tripinfo_1457 routing_1457,DEFAULT_VEHTYPE,1.05,
1429,1434.00,2to1_0,5.10,0.00,5.00,1707.00,1to3_0,489.60,12.85,273.00,994.90,160.00,4,0.00,199.58,0,tripinfo_1429 routing_1429,DEFAULT_VEHTYPE,0.90,
1497,1497.00,2to1_0,5.10,0.00,0.00,1709.00,1to3_1,489.60,16.91,212.00,994.90,114.00,2,0.00,156.86,0,tripinfo_1497 routing_1497,DEFAULT_VEHTYPE,1.21,
1300,1447.00,3to1_0,5.10,0.00,147.00,1713.00,1to2_0,489.60,12.03,266.00,994.90,142.00,4,0.00,183.69,0,tripinfo_1300 routing_1300,DEFAULT_VEHTYPE,0.81,
1490,1490.00,2to1_0,5.10,0.00,0.00,1713.00,1to3_0,489.60,15.16,223.00,994.90,117.00,3,0.00,156.92,0,tripinfo_1490 routing_1490,DEFAULT_VEHTYPE,1.01,
1159,1161.00,2to1_0,5.10,0.00,2.00,1715.00,1to5_0,489.60,13.83,554.00,993.46,307.00,11,0.00,482.30,0,tripinfo_1159 routing_1159,DEFAULT_VEHTYPE,0.94,
1160,1164.00,2to1_0,5.10,0.00,4.00,1715.00,1to2_0,489.60,14.96,551.00,978.78,301.00,12,0.00,485.76,0,tripinfo_1160 routing_1160,DEFAULT_VEHTYPE,1.01,
1460,1466.00,2to1_0,5.10,0.00,6.00,1717.00,1to4_0,489.60,12.01,251.00,983.13,137.00,3,0.00,172.57,0,tripinfo_1460 routing_1460,DEFAULT_VEHTYPE,0.85,
