time,id,programID,phase,state
1149.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1150.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1151.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1152.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1153.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1154.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1155.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1156.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1157.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1158.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1159.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1160.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1161.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1162.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1163.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1164.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1165.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1166.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1167.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1168.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1169.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1170.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1171.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1172.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1173.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1174.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1175.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1176.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1177.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1178.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1179.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1180.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1181.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1182.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1183.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1184.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1185.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1186.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1187.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1188.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1189.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1190.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1191.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1192.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1193.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1194.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1195.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1196.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1197.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1198.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1199.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1200.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1201.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1202.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1203.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1204.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1205.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1206.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1207.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1208.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1209.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1210.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1211.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1212.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1213.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1214.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1215.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1216.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1217.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1218.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1219.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1220.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1221.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1222.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1223.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1224.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1225.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1226.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1227.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1228.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1229.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1230.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1231.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1232.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1233.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1234.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1235.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1236.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1237.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1238.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1239.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1240.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1241.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1242.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1243.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1244.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1245.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1246.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1247.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1248.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1249.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1250.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1251.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1252.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1253.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1254.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1255.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1256.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1257.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1258.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1259.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1260.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1261.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1262.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1263.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1264.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1265.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1266.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1267.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1268.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1269.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1270.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1271.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1272.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1273.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1274.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1275.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1276.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1277.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1278.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1279.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1280.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1281.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1282.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1283.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1284.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1285.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1286.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1287.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1288.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1289.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1290.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1291.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1292.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1293.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1294.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1295.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1296.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1297.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1298.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1299.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1300.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1301.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1302.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1303.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1304.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1305.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1306.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1307.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1308.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1309.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1310.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1311.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1312.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1313.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1314.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1315.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1316.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1317.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1318.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1319.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1320.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1321.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1322.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1323.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1324.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1325.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1326.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1327.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1328.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1329.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1330.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1331.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1332.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1333.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1334.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1335.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1336.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1337.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1338.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1339.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1340.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1341.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1342.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1343.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1344.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1345.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1346.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1347.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1348.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1349.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1350.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1351.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1352.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1353.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1354.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1355.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1356.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1357.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1358.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1359.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1360.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1361.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1362.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1363.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1364.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1365.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1366.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1367.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1368.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1369.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1370.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1371.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1372.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1373.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1374.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1375.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1376.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1377.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1378.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1379.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1380.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1381.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1382.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1383.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1384.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1385.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1386.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1387.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1388.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1389.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1390.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1391.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1392.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1393.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1394.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1395.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1396.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1397.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1398.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1399.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1400.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1401.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1402.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1403.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1404.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1405.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1406.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1407.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1408.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1409.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1410.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1411.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1412.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1413.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1414.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1415.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1416.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1417.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1418.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1419.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1420.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1421.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1422.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1423.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1424.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1425.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1426.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1427.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1428.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1429.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1430.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1431.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1432.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1433.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1434.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1435.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1436.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1437.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1438.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1439.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1440.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1441.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1442.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1443.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1444.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1445.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1446.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1447.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1448.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1449.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1450.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1451.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1452.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1453.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1454.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1455.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1456.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1457.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1458.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1459.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1460.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1461.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1462.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1463.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1464.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1465.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1466.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1467.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1468.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1469.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1470.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1471.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1472.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1473.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1474.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1475.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1476.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1477.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1478.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1479.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1480.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1481.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1482.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1483.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1484.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1485.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1486.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1487.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1488.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1489.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1490.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1491.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1492.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1493.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1494.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1495.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1496.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1497.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1498.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1499.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1500.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1501.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1502.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1503.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1504.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1505.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1506.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1507.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1508.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1509.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1510.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1511.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1512.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1513.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1514.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1515.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1516.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1517.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1518.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1519.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1520.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1521.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1522.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1523.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1524.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1525.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1526.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1527.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1528.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1529.00,n1,0,3,rrrrryyyyyrrrrryyyyy
1530.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1531.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1532.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1533.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1534.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1535.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1536.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1537.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1538.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1539.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1540.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1541.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1542.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1543.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1544.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1545.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1546.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1547.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1548.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1549.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1550.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1551.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1552.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1553.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1554.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1555.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1556.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1557.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1558.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1559.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1560.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1561.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1562.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1563.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1564.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1565.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1566.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1567.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1568.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1569.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1570.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1571.00,n1,0,0,GGGggrrrrrGGGggrrrrr
1572.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1573.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1574.00,n1,0,1,yyyyyrrrrryyyyyrrrrr
1575.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1576.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1577.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1578.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1579.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1580.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1581.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1582.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1583.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1584.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1585.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1586.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1587.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1588.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1589.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1590.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1591.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
1592.00,n1,0,2,rrrrrGGGggrrrrrGGGgg
